Load ID, Loan Grad, Exception IDs
2721213.23, 10, 1|3
1764701.97, 0, 
1432531.56, 6, 1|3
6761662.87, 10, 3
5689021.23, 0, 
716963.07, 8, 1|3
5531898.89, 4, 1
7923739.56, 4, 1
6062116.54, 20, 4
5219373.68, 24, 1|4
5519077.86, 6, 3
2061044.21, 4, 1
9814040.03, 5, 1|2
9985078.72, 8, 1|3
670521.47, 17, 1|3|4
724674.58, 12, 1|3
8259219.55, 6, 1|2
6771425.67, 2, 3
4527466.92, 1, 2|3
8510317.36, 5, 1|2
7904450.03, 13, 2|3
8325506.16, 8, 3
7520726.47, 6, 1|2
6397495.79, 1, 2
822042.66, 6, 3
4378385.44, 4, 1|3
244138.75, 2, 2
4350383.15, 4, 1
4040341.75, 4, 1
7126238.11, 7, 1|2|3
4092106.12, 8, 3
884801.49, 0, 
607280.4, 4, 1
7734916.78, 0, 
9182099.96, 0, 
8813575.85, 0, 
7543332.37, 12, 1|4
604154.02, 4, 1
187527.92, 4, 1
1200488.92, 0, 
9644780.44, 0, 
8128011.23, 4, 1
69481.69, 4, 1
2666644.64, 6, 1|2
1393102.8, 2, 3
5298226.71, 5, 1|2
7989332.75, 10, 1|3
1145749.17, 8, 3
3892747.45, 0, 
5667114.39, 0, 
5264154.67, 5, 1|2|3
7452707.28, 0, 
684659.17, 4, 3
2571796.26, 0, 
9996310.08, 10, 3
8602611.48, 10, 1|3
6271939.97, 4, 1
2210115.62, 8, 3
6400654.6, 90, 3|4
7870070.1, 10, 3
8641285.96, 4, 1
2586709.07, 0, 
9111803.29, 5, 1|4
4602710.72, 14, 1|3
89384.39, 4, 1
8215644.01, 4, 1
1082213.13, 4, 1
2696498.61, 10, 3
8541031.79, 6, 1|2
3621862.19, 4, 1|3
828439.26, 4, 1
8203738.72, 0, 
3254164.14, 6, 3
5619054.86, 4, 1
6477413.96, 10, 1|3
6126270.97, 0, 3
127114.54, 4, 1
8139049.42, 4, 3
9141477.23, 3, 2
778759.48, 4, 1
991984.74, 0, 3
6928391.68, 14, 1|3
6865662.71, 0, 
3593797.43, 8, 3
5920784.93, 0, 
1770806.9, 8, 1|3
9784122.72, 10, 1|3
2847717.51, 0, 
6717584.54, 0, 
6185362.9, 4, 1
851582.38, 8, 1|3
9484614.15, 14, 1|3
7630641.23, 4, 1
2550720.69, 10, 3
5831429.28, 8, 1|3
638149.33, 10, 1|3
2533046.78, 0, 3
4674077.96, 0, 3
8173416.94, 7, 1|2
2005044.56, 4, 1
8087715.06, 90, 3|4
3028528.48, 9, 1|2|3
3272714.76, 4, 1
4195103.23, 0, 
5845773.89, 14, 1|3
3968336.78, 17, 1|2|3
801561.46, 4, 3
8311323.71, 0, 
4502837.3, 94, 1|3|4
6585814.31, 0, 
6154961.61, 0, 
7679773.9, 0, 
7802164.48, 6, 1|3
192929.21, 10, 2|3
7261320.94, 10, 1|3
3266884.0, 6, 3
3087995.03, 3, 2
7333208.41, 1, 2
5890627.65, 4, 3
6004365.79, 10, 2|3
482077.55, 4, 1
9366751.71, 14, 1|3
981538.68, 14, 1|3
1620749.06, 0, 
8772967.92, 3, 2
8808951.22, 12, 1|3
8135850.91, 10, 1|3
1670546.03, 0, 
3850211.33, 0, 
8277045.87, 10, 3
9115081.3, 0, 
6751421.42, 0, 
797681.33, 4, 3
8293803.89, 8, 3
1298441.81, 5, 2|3
6277786.94, 14, 1|2|3
6804529.22, 44, 3|4
2269383.1, 0, 3
5848422.57, 0, 
1761440.98, 0, 
1025967.67, 5, 2|3
305316.17, 0, 
2506695.49, 0, 
3306551.13, 0, 3
9521724.14, 5, 1|2
2909004.65, 0, 
5996811.59, 0, 
2100130.21, 10, 3
2073710.36, 1, 2
5472840.44, 0, 3
3133290.82, 6, 3
2492754.18, 0, 
4494238.97, 10, 3
6774716.08, 0, 
4884796.48, 4, 1|3
2020011.99, 10, 1|3
2163032.28, 4, 1
5190897.37, 4, 1|3
3864538.95, 14, 1|2|3
8220032.18, 4, 1
4537834.92, 10, 1|3
490779.48, 0, 
8976048.26, 8, 3
9391.36, 6, 1|3
6841555.64, 4, 1
1039980.24, 7, 1|2|3
4171363.08, 2, 3
3079890.68, 8, 1|3
1072263.73, 0, 
8138015.37, 10, 3
2034699.36, 4, 1
8824551.04, 6, 3
3511450.86, 6, 1|3
438926.2, 0, 
9976302.97, 0, 
5729348.68, 4, 1|3
2436954.08, 8, 1|3
8017244.28, 4, 1
5383035.05, 4, 1
2547300.25, 8, 3
9884133.84, 10, 1|3
6676917.12, 4, 1
4431036.65, 4, 1
3124575.5, 10, 3
6430489.83, 10, 1|3
1299175.34, 52, 1|3|4
5820263.43, 10, 2|3
2843397.1, 0, 
475676.6, 14, 1|3
2597836.11, 4, 3
8434831.25, 14, 1|3
4813867.52, 90, 3|4
8246266.99, 67, 1|2|3|4
4503022.43, 2, 3
5973020.38, 5, 1|4
9256307.86, 8, 2|3
1193310.79, 14, 1|2|3
169680.24, 4, 1
1694485.35, 4, 1
3632383.1, 0, 
8771430.52, 12, 1|4
2999188.56, 4, 1
4027999.88, 8, 3
9622453.99, 10, 1|3
7139427.35, 4, 1
9212691.75, 0, 
5611336.33, 10, 1|3
343329.79, 0, 
7312565.1, 2, 3
2715454.46, 62, 2|4
5027417.19, 4, 1
9315140.69, 7, 1|2|3
5910430.73, 6, 1|2
3527437.21, 17, 1|2|3
8708265.04, 4, 1
6956459.3, 4, 1
9033774.57, 5, 1|2
5105372.21, 1, 2|3
2422104.17, 14, 1|2|3
6460328.05, 0, 
2309333.27, 0, 3
4008007.28, 0, 
2013500.96, 4, 1
9562980.77, 2, 3
3345600.56, 6, 3
5392581.9, 6, 3
1454746.21, 2, 3
1176335.08, 6, 3
4945873.64, 0, 
6178628.46, 10, 1|3
9577402.74, 14, 1|3
9552937.09, 10, 1|3
6792210.1, 4, 1
4090209.28, 6, 1|3
4848990.01, 0, 
222251.19, 0, 
9062230.03, 4, 1
1766527.32, 4, 1
436273.46, 6, 1|2
1004040.97, 64, 1|4
4502980.58, 2, 2
1959613.91, 2, 3
6123432.98, 0, 
3450845.89, 0, 
4599627.32, 14, 1|3
6359684.02, 0, 
4053794.73, 4, 1
9530611.68, 12, 1|3
193669.69, 0, 
2048252.48, 4, 1
8751180.55, 0, 
5284757.88, 10, 1|3
3876851.19, 0, 
1569910.33, 2, 2
7255869.05, 64, 1|4
7578685.1, 4, 1
9293604.39, 10, 1|3
8179326.82, 4, 1
1511619.51, 1, 2
7211477.88, 10, 2|3
259983.19, 4, 1
3201158.76, 0, 
2156831.63, 0, 
6596507.03, 7, 1|2|3
4218185.03, 0, 
7542905.62, 12, 1|3
7560224.11, 8, 1|3
346266.98, 10, 3|4
2022326.97, 4, 1|3
7588948.19, 1, 2
4889322.02, 6, 1|3
3737089.81, 4, 1
5209487.48, 7, 1|3|4
3027035.82, 10, 1|3
1629277.95, 4, 1|3
8436536.19, 8, 1|3
343210.05, 12, 1|3
3584786.4, 10, 1|3
8211255.02, 4, 3
2737150.77, 4, 1
8488890.25, 6, 1|3
81729.57, 3, 2|3
7422518.8, 10, 3
2814818.51, 8, 3
955843.76, 0, 
3793109.72, 2, 2
9542716.83, 6, 1|3
6498110.44, 4, 1|3
1700030.43, 14, 1|3
9091559.74, 14, 1|3
6032464.36, 4, 1
2513404.46, 4, 1
57781.28, 0, 
7700077.06, 0, 
7328045.26, 8, 1|3
4133843.23, 5, 2|3
7320179.57, 0, 
2150995.53, 8, 3
1005547.12, 4, 1
8242545.15, 0, 
5643611.21, 6, 1|3
7805916.21, 4, 1
4755743.18, 4, 1
4965371.35, 4, 1
2979354.72, 4, 1
6955734.89, 10, 1|3
5659057.8, 4, 1
2908413.95, 5, 1|2|3
2278129.34, 0, 
7406857.98, 8, 3
3047301.93, 14, 1|3
8299676.8, 4, 1
7799423.61, 0, 
1452391.9, 10, 3
1574283.98, 1, 2|3
3545352.1, 4, 1
8587845.34, 3, 2|3
7273766.09, 4, 1
129581.71, 2, 3
3424926.97, 4, 3
1569216.45, 4, 1
1939794.87, 4, 1
7522720.25, 6, 1|3
1989710.74, 24, 1|3|4
7314847.74, 14, 3|4
2021620.99, 10, 1|3
9141466.73, 14, 1|2|3
7611039.17, 10, 3
9922878.09, 4, 1
9884595.61, 4, 1
3052264.42, 12, 1|3
6219716.18, 0, 
2454127.5, 8, 2|3
4310800.71, 14, 1|3
625235.7, 12, 1|3
1258191.28, 0, 
1173650.83, 4, 1
3322522.5, 4, 1
9400342.3, 0, 
6158314.64, 2, 3
3132206.04, 4, 3
3903976.61, 0, 3
3643464.06, 4, 3
6522861.84, 8, 1|3
8866215.45, 0, 
3751595.66, 0, 
7223610.57, 1, 2
4688630.58, 0, 
4025896.25, 0, 
8536191.51, 5, 1|2
549475.94, 3, 2|3
8204333.41, 3, 2|3
8977716.89, 10, 2|3
8851453.91, 4, 1
5687694.05, 4, 1|3
484598.46, 17, 1|3|4
7849132.84, 4, 1|3
8099374.15, 0, 
4128078.54, 12, 1|3
6395591.92, 4, 1
3769419.04, 0, 
261721.05, 0, 
5818607.43, 3, 2|3
689344.7, 4, 1
8839304.36, 4, 1
8834202.71, 0, 3
7321729.53, 6, 1|2
2436190.07, 14, 1|3
6319936.54, 8, 1|3
908610.98, 10, 3
4818978.97, 4, 3
1368897.06, 5, 1|2|3
9810201.72, 0, 
3486318.89, 6, 1|2
80743.58, 4, 1
6868474.45, 0, 
6936971.69, 4, 1
5467557.52, 4, 1
6573404.21, 10, 1|3
8589231.72, 4, 1
5125886.39, 17, 1|2|3
5923339.52, 1, 2
8257181.59, 4, 1
6044969.2, 10, 3
7293958.47, 0, 
7572332.56, 4, 1
4822187.55, 0, 
3454765.53, 10, 1|3
5862266.25, 0, 
2633429.52, 22, 3|4
6691486.31, 2, 3
97376.09, 0, 
1133843.19, 0, 
1162769.04, 10, 3
1311051.68, 5, 1|2
3905235.18, 0, 3
3423585.91, 6, 1|3
3279653.39, 2, 3
9755587.34, 4, 1
1736874.54, 8, 2|3
150290.82, 2, 3
1918850.84, 2, 3
6451349.19, 5, 1|2
2509339.52, 12, 1|3
1441130.91, 24, 1|4
7955602.34, 10, 1|3
4244053.38, 0, 
3913074.51, 0, 
5708363.61, 4, 1
2808705.49, 4, 1
2145373.51, 4, 1
9932474.09, 14, 1|3
5851858.17, 8, 1|3
642059.14, 0, 
8790839.49, 4, 1
3916208.81, 4, 1|3
5122748.56, 0, 
4624356.99, 4, 1
8160449.0, 80, 4
4550671.21, 4, 1
6201116.65, 0, 
3481810.49, 6, 3
6909208.4, 0, 
6770951.7, 0, 
6960886.34, 5, 1|2
4246240.89, 4, 1|3
3122067.98, 6, 3
3877153.44, 0, 
3443127.48, 14, 1|2|3
2217179.47, 2, 2
1801947.23, 0, 
6797689.14, 14, 1|4
4730556.2, 10, 3
9057753.34, 2, 3
3969274.44, 4, 1
1583588.66, 12, 1|3
1806062.89, 4, 1
6055783.25, 6, 3
9844184.33, 12, 1|3
8491284.12, 0, 
6777634.02, 4, 1
2440396.09, 14, 1|3
9571077.56, 1, 2|3
9005926.75, 2, 2
5802164.45, 12, 1|3
8627292.23, 0, 
5345526.95, 4, 1
8470800.79, 4, 1
7041699.06, 0, 
1184851.57, 10, 4
233878.24, 0, 
6145319.13, 0, 
5850490.7, 0, 
2921645.91, 4, 1
6033125.52, 1, 2
5841100.43, 0, 
6622875.29, 0, 
5718002.21, 0, 
1291234.77, 4, 1
2472726.02, 8, 1|3
9179257.78, 0, 
9236734.21, 14, 1|3
2624752.41, 5, 1|2
650576.66, 4, 1|3
4373171.31, 2, 3
2519772.37, 8, 1|3
6443044.28, 10, 1|3
4133674.12, 12, 1|3
3403425.55, 6, 1|3
6747321.1, 14, 1|2|3
8739910.66, 0, 
8284526.51, 0, 
8313803.93, 22, 3|4
4189705.02, 14, 1|2|3
2092388.31, 0, 
1047428.98, 4, 3
5073686.51, 4, 1|3
21538.72, 9, 4
4184999.49, 2, 3
1265175.82, 6, 1|3
6311787.58, 0, 
831745.55, 4, 1
7962208.46, 4, 1
1622359.88, 6, 1|2
7843260.15, 6, 1|3
6282682.96, 5, 1|2|3
1188306.51, 0, 
7805194.08, 0, 
1040408.17, 4, 1|3
8923558.51, 2, 3
5762314.33, 1, 2
9359151.28, 4, 3
152158.78, 10, 1|3
8356623.27, 12, 1|3
6599778.16, 10, 3
984826.68, 4, 1
5468601.37, 4, 1
1184112.32, 10, 1|3
9186539.48, 0, 3
8473475.52, 1, 2
4583926.66, 1, 2
1735597.0, 7, 1|2|3
1019409.01, 6, 3
3299773.48, 4, 1
5957082.7, 0, 
168102.86, 4, 1
4381364.45, 4, 3
6346683.58, 0, 
5270658.21, 14, 1|2|3
662273.63, 9, 1|2|3
4443093.18, 14, 1|3
6528877.6, 0, 
1190139.18, 0, 3
6071626.72, 4, 1
2504424.53, 5, 1|2|3
9366590.0, 2, 3
2080971.94, 0, 3
7499248.7, 8, 3
3774638.75, 4, 1
6798795.13, 4, 1
4064992.92, 15, 1|2|4
6968697.22, 14, 1|3
6136311.28, 10, 1|3
8078777.43, 8, 1|3
8920969.07, 5, 1|2
937781.47, 4, 1
9267593.29, 5, 2|3
9926416.44, 0, 
919719.11, 1, 2
9670166.63, 4, 1|3
2480673.6, 8, 3
7738735.34, 4, 1
7115008.75, 8, 1|3
6590404.07, 5, 1|2
4374210.83, 4, 1|3
5219272.12, 0, 
5636566.34, 4, 1|3
7427153.23, 10, 1|3
6589581.54, 4, 1
334167.4, 0, 
8713471.68, 13, 2|3
5362436.24, 84, 1|4
5905213.91, 0, 
8332036.22, 6, 3
8355269.49, 0, 
3346852.81, 6, 1|3
616434.18, 34, 1|4
5288762.43, 6, 1|3
264121.72, 0, 
7200415.4, 4, 1
8459899.58, 0, 
3851587.27, 8, 1|3
8139263.52, 0, 
9371811.87, 4, 1
1667264.6, 14, 1|3
4092104.46, 4, 1
1276599.44, 7, 1|2
4741452.55, 8, 1|3
6617362.88, 10, 3
478564.77, 4, 1
4642283.93, 4, 1
9872178.85, 4, 1
4875582.91, 4, 1
5485753.0, 6, 1|2
7406923.59, 0, 
7252303.7, 5, 1|2
7166506.71, 4, 1
9938955.23, 9, 1|2|3
6390002.05, 3, 2|3
610739.89, 4, 1|3
623163.66, 10, 1|3
6414969.39, 2, 3
346753.24, 5, 1|2|3
3266658.51, 4, 1
1127803.59, 4, 1
3941729.73, 4, 1
5956263.83, 7, 1|2
9420918.52, 6, 3
4080042.21, 4, 1
2968400.26, 1, 2
9066514.58, 4, 1|3
6391651.31, 4, 1
8148246.79, 0, 3
1370341.15, 17, 1|2|3
6386314.59, 0, 
5288312.53, 3, 2
8036516.23, 0, 
9152878.34, 14, 1|2|3
8806795.87, 0, 
4733522.8, 4, 1
7182500.25, 4, 1
1103801.14, 10, 3
7566418.89, 7, 1|2
3416269.11, 4, 1
3118923.45, 4, 3
236879.45, 0, 3
8574936.54, 4, 1|3
6488158.94, 6, 1|3
5242236.97, 5, 1|4
7093992.03, 10, 1|3
8451779.6, 10, 3
5632931.22, 4, 1
3078035.41, 4, 1
7421845.46, 4, 1
3230276.46, 5, 1|2
6870064.42, 2, 2
8447170.35, 6, 1|3
972678.97, 0, 
891802.7, 4, 1
9927815.86, 0, 
7225861.71, 18, 1|3|4
5405334.18, 0, 
9867966.25, 6, 3
2129484.56, 0, 
247964.54, 4, 1
9482288.7, 8, 1|3
8093230.99, 2, 2
2469515.37, 4, 1
3861642.02, 0, 3
4216940.27, 8, 2|3
9323589.48, 4, 3
4160742.19, 4, 3
5386901.63, 1, 2
7155995.84, 0, 
4955157.82, 3, 2|3
3621851.42, 4, 1
1482400.73, 0, 
8978661.02, 6, 1|3
3041089.67, 0, 
688351.07, 4, 3
2090450.17, 18, 2|3|4
8282829.55, 4, 1
3912214.2, 0, 
9626491.08, 0, 
9264754.94, 8, 3
9690725.51, 5, 1|2
3019173.64, 10, 1|3
9036246.68, 0, 
6410151.86, 4, 1|3
4822585.56, 0, 
5726383.55, 90, 3|4
8149508.58, 9, 1|3|4
2002158.22, 4, 1
4449427.07, 4, 1|3
3794346.74, 4, 3
5757177.87, 4, 1
882170.08, 4, 1
7151516.04, 12, 1|3
7364884.52, 10, 2|3
848281.18, 0, 
4483545.17, 0, 
7423425.42, 4, 1
2197690.71, 4, 3
2630498.3, 0, 
1533401.54, 4, 1
1725680.97, 7, 1|2
3908140.04, 5, 1|2
6128324.06, 4, 1
3506773.78, 0, 
8328266.56, 10, 3
9790599.99, 0, 
7078587.35, 10, 1|3
3335101.09, 10, 3
1108507.7, 4, 1
692316.69, 3, 2|3
6287460.54, 8, 3
4500734.07, 6, 1|3
7676736.49, 4, 1
4311510.81, 2, 2
757826.7, 0, 
5141934.15, 94, 1|3|4
4033057.35, 10, 1|3
535448.86, 6, 1|2
8910561.1, 44, 1|4
1356697.93, 4, 1
871102.35, 60, 3|4
2899774.61, 5, 1|2|3
5211622.26, 12, 1|3|4
7333219.04, 0, 
9442142.29, 0, 
7545519.65, 4, 1
2991385.47, 6, 3
9533957.15, 0, 
2629296.37, 12, 1|3
1560848.43, 10, 1|3
6221470.77, 6, 3
5701640.66, 8, 3
2777958.45, 12, 1|3
8235901.67, 0, 
1254052.92, 14, 1|3
6500619.21, 14, 1|4
1724640.29, 4, 1
4501864.6, 0, 
5229436.99, 4, 1
518462.25, 40, 3|4
2320871.34, 1, 2
6870673.39, 0, 
9915835.37, 14, 1|3
6769043.71, 6, 3
9632319.48, 4, 1
171880.49, 4, 1
2303841.58, 8, 1|3
1342413.58, 0, 
3340709.19, 4, 1
6745647.27, 10, 1|3
2659219.22, 5, 1|2|3
6849707.25, 0, 
2174006.94, 0, 
3339745.39, 1, 2
7145788.25, 0, 
7942351.13, 0, 
4632107.69, 0, 
307518.05, 6, 1|3
2790117.76, 0, 3
260853.21, 4, 1
8730300.78, 0, 
3234782.27, 10, 1|3
4016246.17, 4, 1
4316550.22, 4, 3
5042740.38, 14, 1|3
6421528.46, 4, 3
9303366.3, 0, 
7911731.46, 0, 3
6709263.93, 12, 1|3
8035067.31, 6, 3
1697723.75, 0, 
8789362.33, 4, 3
4699239.54, 5, 1|2
4670317.44, 0, 
1917972.14, 0, 
8480824.69, 6, 1|3
4425099.79, 0, 
8771091.59, 2, 3
4787009.11, 4, 1
7676986.01, 2, 3
2673729.92, 10, 1|3
473289.07, 4, 1
2713579.14, 0, 
9311210.01, 4, 1
1001362.8, 0, 3
6904313.25, 4, 1|3
7300390.93, 2, 2
9323986.16, 0, 
4686616.8, 8, 1|3
8916312.1, 0, 
3268785.36, 5, 2|3
2140690.16, 6, 1|3
3979740.39, 4, 1|3
1662827.48, 4, 1|3
8163459.58, 8, 3
7918120.09, 0, 3
7935519.7, 12, 1|3
701448.92, 4, 1
9642284.23, 3, 2|3
7104899.14, 4, 1
6110151.66, 4, 1
1397010.37, 4, 1
600445.78, 4, 1
8162477.69, 10, 2|3
4898772.61, 7, 1|2
5244215.45, 0, 
355056.91, 0, 
4969263.74, 6, 1|3
1479225.57, 4, 1|3
8563047.45, 4, 1
7801840.33, 6, 1|3
6794740.17, 4, 1
1451452.85, 14, 1|3
4413998.31, 6, 1|3
7968867.39, 0, 3
9950638.81, 0, 
6449638.57, 56, 3|4
7469134.3, 0, 
6978172.38, 0, 3
2257513.66, 4, 1
8609993.78, 4, 1
5518062.62, 10, 3
2327211.83, 0, 
7005350.34, 6, 1|3
4493503.67, 13, 2|3
1420556.68, 0, 
6123679.44, 0, 
6766192.42, 0, 3
6813762.82, 10, 1|3
9526480.32, 4, 1
1344436.11, 4, 3
1990398.11, 8, 1|3
3066467.33, 0, 3
884955.49, 6, 1|3
2692654.1, 5, 4
439795.63, 8, 3
3336818.64, 0, 
7135259.2, 12, 1|3
2019296.02, 10, 3
4343550.04, 4, 1|3
4882358.09, 4, 1
4004087.51, 14, 1|2|3
5631226.05, 8, 1|3
9567079.0, 0, 
6043272.04, 0, 
2573088.16, 6, 1|2
3113945.98, 10, 3
4651797.77, 14, 1|3
8852435.22, 4, 1
5919525.9, 0, 
6620097.35, 4, 1
8446424.96, 8, 1|3
1233150.51, 14, 1|3
8936360.29, 14, 1|3
1802822.79, 4, 3
3576931.97, 14, 1|3
2561098.36, 10, 3
3316594.92, 0, 
8323680.07, 6, 3
5225879.02, 10, 3
1457025.77, 8, 3
2908442.56, 4, 1
7460472.25, 0, 
8051647.17, 0, 
4596798.34, 6, 1|3
2733217.03, 4, 1
1164309.2, 0, 
8116635.27, 4, 1
8890642.39, 5, 1|2|3
5388042.61, 8, 2|3
7812486.83, 4, 1
8785821.46, 0, 
7571339.61, 0, 
9236146.56, 4, 1
4950078.74, 4, 1
7153752.14, 4, 3
195608.27, 8, 3
3256486.86, 4, 1
5658926.91, 8, 1|3
9951913.85, 17, 1|2|3
2914469.14, 5, 1|2
8510105.1, 10, 3
9906227.59, 4, 1
4049304.63, 6, 3
5601356.37, 0, 
1881748.3, 1, 2
2643928.73, 0, 
7231324.95, 10, 1|3
4620353.74, 0, 
2060911.19, 5, 1|2
6307239.59, 4, 1
5057283.03, 3, 2|3
4528937.56, 9, 1|2|3
8694974.17, 4, 3
3985652.75, 0, 
5241669.11, 0, 
1870029.12, 0, 
3317397.64, 8, 1|3
7828915.0, 9, 1|2|3
4966630.17, 4, 3
4651683.54, 8, 3
1794213.36, 8, 1|3
7217688.93, 4, 1
4811000.84, 12, 1|3
3988185.07, 0, 
2152493.28, 0, 
9756023.79, 2, 2
496989.16, 10, 2|3
3016492.58, 2, 3
9724440.64, 10, 3
9909648.3, 10, 3
9842666.01, 6, 1|3
2783779.47, 4, 1
9258076.07, 0, 
4282649.4, 4, 1
3035481.47, 8, 1|3
1254659.32, 48, 3|4
8205834.72, 0, 
941978.35, 1, 2|3
359963.96, 7, 1|2|3
8439661.41, 14, 1|3
5028743.86, 6, 1|3
6278095.13, 14, 1|3
8381953.91, 4, 1
9404809.93, 14, 1|3
9181695.61, 10, 1|3
9709894.94, 12, 1|2|3
1151233.21, 0, 
5983011.47, 0, 
1910243.35, 0, 
1375021.18, 4, 1
908879.53, 5, 1|2
1257557.95, 4, 1
7519747.26, 4, 1
5815881.26, 0, 
5525724.85, 14, 1|3
8879008.47, 2, 3
4365585.32, 2, 3
6346653.74, 6, 1|2
771570.48, 0, 
2443199.34, 4, 1
3273515.59, 0, 
6168468.29, 4, 3
7344824.79, NaN, 1|2|4
2939800.03, 0, 
8805953.29, 4, 1
5707946.15, 0, 
501325.96, 4, 1
9474060.35, 4, 1
2040241.69, 1, 2|3
6042627.49, 14, 1|3
1881294.91, 6, 3
9151477.79, 10, 3
9560727.12, 0, 
2547268.85, 4, 1
3448879.61, 44, 1|4
6873645.02, 6, 3
6830229.99, 0, 
7791387.91, 12, 1|3
7426824.16, 14, 1|2|4
2191865.52, 4, 1
5569012.22, 0, 
6931448.92, 12, 1|2|3
1809650.63, 10, 3
4992345.31, 5, 1|2
8633003.56, 4, 1
1304540.68, 10, 3
8905923.87, 4, 1
1127792.91, 0, 
4488368.23, 4, 1
8624268.79, 0, 
9116954.27, 5, 1|2
597921.17, 4, 1
5603107.52, 10, 1|3
699384.16, 10, 1|3
8584322.81, 8, 3
5688355.81, 0, 
9139717.29, 8, 2|3
6366092.04, 4, 1
5023057.37, 4, 1
5999391.47, 4, 1|3
1627088.15, 0, 
7163848.99, 8, 3
2199742.99, 19, 1|2|3|4
8852603.44, 4, 1
1079654.68, 0, 
8628097.82, 14, 1|3
5594165.31, 4, 1
3135681.6, 10, 3
4936696.25, 4, 1
3166820.19, 0, 
4434783.22, 6, 1|3
266214.0, 8, 3
8502839.56, 4, 3
6537972.53, 4, 1
7769764.19, 14, 1|3
3467170.67, 4, 1
8741581.04, 4, 1
4717184.05, 6, 3
9173664.02, 10, 3
25145.57, 4, 1|3
7541571.78, 6, 1|2
8523897.7, 8, 3
6883975.09, 6, 1|3
5792496.03, 8, 1|3
7850689.74, 26, 1|3|4
1315143.5, 0, 
2203655.25, 8, 3
7985123.82, 12, 1|3
5458491.81, 2, 2
9017199.28, 1, 2
7779660.15, 0, 
2783499.13, 8, 3
6944643.17, 6, 3
2467075.55, 4, 1
7010339.19, 4, 1
3983696.61, 8, 1|3
5313863.09, 5, 1|2
3300990.43, 4, 1|3
7853823.05, 0, 
754953.9, 0, 
2193409.44, 4, 1
5073716.95, 12, 1|3
1007407.35, 6, 3
7316399.56, 10, 1|3
584137.35, 4, 1|3
4602648.38, 8, 2|3
30793.28, 0, 
9078070.68, 4, 1
6245671.26, 0, 
6288528.27, 4, 3
8929281.54, 44, 1|4
6172793.98, 1, 2|3
9096278.52, 0, 
1002717.81, 4, 1
8128422.12, 8, 3
6137294.86, 3, 2|3
7195653.85, 8, 1|3
2581963.62, 2, 2
8195298.14, 4, 1|3
9934141.9, 6, 1|3
3982247.77, 0, 
4968865.61, 0, 
1009767.69, 4, 3
3266322.84, 5, 2|3
34989.83, 4, 1
3888874.73, 8, 3
1619895.16, 4, 1|3
1911035.99, 4, 3
7962821.16, 0, 
1449349.81, 4, 1
6530269.41, 0, 
1879536.68, 0, 
8846859.78, 10, 3
8102827.74, 0, 
3412238.61, 6, 1|3
8083729.18, 0, 
744179.42, 0, 
2949883.09, 5, 1|2
1266365.35, 10, 1|4
3302630.35, 2, 3
4029112.99, 3, 2
7097465.74, 0, 3
6761778.89, 8, 1|3
7016536.15, 0, 
5423744.61, 20, 4
9476595.91, 5, 1|2
194611.68, 4, 1
7317021.44, 4, 1
4051398.89, 64, 1|4
9652279.4, 4, 1
1751049.65, 2, 3
6617645.64, 10, 1|3
4896239.04, 4, 1
2813876.21, 6, 1|3
1741254.82, 14, 1|3
2853367.42, 2, 3
7055366.74, 12, 1|3
6917119.86, 4, 1
4199373.21, 48, 3|4
777079.45, 4, 1
5552951.99, 1, 2
9599491.15, 6, 1|3
2518677.47, 6, 1|3
7407655.12, 8, 3
9669455.2, 0, 
515363.88, 2, 2
1662657.2, 0, 
6788159.72, 4, 3
4235246.97, 0, 
7415432.77, 8, 2|3
5183598.78, 0, 
663421.86, 4, 3
490322.19, 4, 1
4373749.29, 4, 1
7222453.87, 0, 
3079972.05, 4, 1|3
7902753.62, NaN, 4
3426422.3, 2, 3
2589500.68, 8, 3
7913863.28, 0, 
6069113.66, 8, 2|3
7597160.61, 4, 1
3500790.28, 2, 2
8617644.73, 4, 1
3608163.68, 17, 1|2|3
3118366.4, 8, 1|3|4
578933.49, 2, 2
7278665.71, 22, 3|4
700961.77, 4, 3
4264849.8, 3, 2
5883799.24, 14, 1|3
4358815.13, 2, 3
6443987.94, 9, 1|2|3
4833832.85, 4, 1|3
8854231.67, 4, 1
8058691.62, 0, 
502538.64, 4, 1
6018878.92, 10, 1|3
8135077.5, 6, 3
8690294.57, 4, 1
8418417.56, 0, 
3211228.69, 23, 2|4
5478717.6, 14, 1|3
7715537.07, 12, 1|3
3895962.51, 6, 1|3
2908394.68, 6, 3
2246830.76, 10, 3
2021270.69, 1, 4
9206721.3, 10, 2|3
819386.32, 8, 2|3
9742216.83, 0, 3
6768594.24, 4, 1|3
9976598.61, 10, 1|4
4955241.06, 10, 3
9926999.72, 1, 4
2668609.75, 4, 1
6387393.6, 0, 
7539475.58, 7, 1|2
1854101.43, 10, 3
7449877.76, 4, 3
1218362.63, 4, 1
9734531.35, 0, 
2813880.22, 4, 3
6782328.93, 4, 1
4458463.05, 0, 3
6819180.77, 6, 3
5167709.69, 0, 
5942752.33, 40, 4
5566739.43, 5, 1|2
7845163.87, 0, 
9451342.36, 12, 1|3
9598118.22, 6, 3
1981349.83, 5, 1|2
2379580.42, 14, 1|3
4137866.45, 2, 3
2074415.62, 10, 1|3
4081275.61, 6, 1|3
899325.27, 12, 1|3
